             レースID  馬番           pred_score
同率レース数: 186
的中率: 15.00%（95%CI: 12.93% ～ 17.18%）
回収率: 93.53%（95%CI: 70.78% ～ 121.20%）
2斤量_diff_z
レース数: 1106
同率レース数: 186
的中率: 15.01%（95%CI: 12.93% ～ 17.18%）
回収率: 93.49%（95%CI: 69.90% ～ 120.47%）
3後3F_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.75%（95%CI: 12.66% ～ 16.91%）
回収率: 91.90%（95%CI: 68.81% ～ 119.47%）
3後3F_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.00%（95%CI: 11.93% ～ 16.09%）
回収率: 91.73%（95%CI: 67.60% ～ 119.68%）
3後3F_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.00%（95%CI: 11.93% ～ 16.09%）
回収率: 91.68%（95%CI: 67.66% ～ 120.19%）
3タイム_diff_rank
レース数: 1106
同率レース数: 192
的中率: 14.92%（95%CI: 12.84% ～ 17.00%）
回収率: 91.79%（95%CI: 68.56% ～ 119.22%）
3タイム_diff_rel
レース数: 1106
同率レース数: 192
的中率: 14.12%（95%CI: 12.12% ～ 16.18%）
回収率: 91.69%（95%CI: 67.31% ～ 119.99%）
3タイム_diff_z
レース数: 1106
同率レース数: 192
的中率: 14.09%（95%CI: 12.12% ～ 16.18%）
回収率: 92.03%（95%CI: 68.03% ～ 121.41%）
3スピード指数_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.01%（95%CI: 12.02% ～ 16.09%）
回収率: 87.48%（95%CI: 64.21% ～ 115.03%）
3スピード指数_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.74%（95%CI: 12.66% ～ 16.91%）
回収率: 91.30%（95%CI: 67.79% ～ 118.92%）
3スピード指数_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.74%（95%CI: 12.66% ～ 16.82%）
回収率: 91.38%（95%CI: 68.55% ～ 118.43%）
3馬体重_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.39%（95%CI: 12.39% ～ 16.46%）
回収率: 90.46%（95%CI: 67.34% ～ 117.87%）
3馬体重_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.55%（95%CI: 12.48% ～ 16.64%）
回収率: 91.30%（95%CI: 68.39% ～ 118.50%）
3馬体重_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.55%（95%CI: 12.48% ～ 16.64%）
回収率: 91.52%（95%CI: 68.25% ～ 118.41%）
3コーナー通過順_diff_rank
レース数: 1106
同率レース数: 191
的中率: 15.10%（95%CI: 13.02% ～ 17.27%）
回収率: 92.68%（95%CI: 69.40% ～ 119.77%）
3コーナー通過順_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.46%（95%CI: 12.48% ～ 16.55%）
回収率: 92.21%（95%CI: 68.99% ～ 119.87%）
3コーナー通過順_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.47%（95%CI: 12.39% ～ 16.55%）
回収率: 92.59%（95%CI: 69.15% ～ 120.34%）
3馬番_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.66%（95%CI: 12.57% ～ 16.82%）
回収率: 91.13%（95%CI: 68.59% ～ 118.20%）
3馬番_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.65%（95%CI: 12.57% ～ 16.73%）
回収率: 92.90%（95%CI: 69.48% ～ 120.14%）
3馬番_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.67%（95%CI: 12.66% ～ 16.73%）
回収率: 92.86%（95%CI: 69.49% ～ 120.14%）
3斤量_diff_rank
レース数: 1106
同率レース数: 195
的中率: 14.21%（95%CI: 12.21% ～ 16.37%）
回収率: 90.61%（95%CI: 67.17% ～ 118.35%）
3斤量_diff_rel
レース数: 1106
同率レース数: 195
的中率: 14.90%（95%CI: 12.84% ～ 17.00%）
回収率: 92.78%（95%CI: 69.61% ～ 120.35%）
3斤量_diff_z
レース数: 1106
同率レース数: 195
的中率: 14.91%（95%CI: 12.84% ～ 17.00%）
回収率: 92.93%（95%CI: 69.80% ～ 120.33%）
4後3F_diff_rank
レース数: 1106
同率レース数: 193
的中率: 14.92%（95%CI: 12.84% ～ 17.00%）
回収率: 93.55%（95%CI: 70.27% ～ 121.04%）
4後3F_diff_rel
レース数: 1106
同率レース数: 193
的中率: 15.01%（95%CI: 12.93% ～ 17.09%）
回収率: 99.35%（95%CI: 74.91% ～ 128.16%）
4後3F_diff_z
レース数: 1106
同率レース数: 193
的中率: 15.00%（95%CI: 12.93% ～ 17.09%）
回収率: 99.19%（95%CI: 74.21% ～ 128.28%）
4タイム_diff_rank
レース数: 1106
同率レース数: 193
的中率: 15.38%（95%CI: 13.20% ～ 17.54%）
回収率: 95.45%（95%CI: 72.02% ～ 123.42%）
4タイム_diff_rel
レース数: 1106
同率レース数: 193
的中率: 14.64%（95%CI: 12.57% ～ 16.82%）
回収率: 93.41%（95%CI: 69.84% ～ 121.29%）
4タイム_diff_z
レース数: 1106
同率レース数: 193
的中率: 14.64%（95%CI: 12.57% ～ 16.82%）
回収率: 93.05%（95%CI: 69.57% ～ 120.14%）
4スピード指数_diff_rank
レース数: 1106
同率レース数: 193
的中率: 14.64%（95%CI: 12.66% ～ 16.82%）
回収率: 93.09%（95%CI: 69.48% ～ 120.87%）
4スピード指数_diff_rel
レース数: 1106
同率レース数: 193
的中率: 15.45%（95%CI: 13.29% ～ 17.63%）
回収率: 95.72%（95%CI: 72.06% ～ 123.19%）
4スピード指数_diff_z
レース数: 1106
同率レース数: 193
的中率: 15.47%（95%CI: 13.38% ～ 17.63%）
回収率: 95.66%（95%CI: 72.01% ～ 123.63%）
4馬体重_diff_rank
レース数: 1106
同率レース数: 193
的中率: 15.11%（95%CI: 13.02% ～ 17.27%）
回収率: 94.47%（95%CI: 71.34% ～ 122.14%）
4馬体重_diff_rel
レース数: 1106
同率レース数: 193
的中率: 15.01%（95%CI: 12.93% ～ 17.09%）
回収率: 99.34%（95%CI: 74.85% ～ 128.69%）
4馬体重_diff_z
レース数: 1106
同率レース数: 193
的中率: 15.02%（95%CI: 12.93% ～ 17.18%）
回収率: 99.40%（95%CI: 74.14% ～ 128.09%）
4コーナー通過順_diff_rank
レース数: 1106
同率レース数: 193
的中率: 15.16%（95%CI: 13.11% ～ 17.27%）
回収率: 95.55%（95%CI: 72.12% ～ 123.63%）
4コーナー通過順_diff_rel
レース数: 1106
同率レース数: 193
的中率: 15.10%（95%CI: 13.11% ～ 17.27%）
回収率: 94.85%（95%CI: 71.88% ～ 121.32%）
4コーナー通過順_diff_z
レース数: 1106
同率レース数: 193
的中率: 15.09%（95%CI: 13.02% ～ 17.27%）
回収率: 95.00%（95%CI: 71.36% ～ 122.24%）
4馬番_diff_rank
レース数: 1106
同率レース数: 193
的中率: 15.00%（95%CI: 12.93% ～ 17.18%）
回収率: 94.66%（95%CI: 71.15% ～ 122.13%）
4馬番_diff_rel
レース数: 1106
同率レース数: 193
的中率: 15.01%（95%CI: 12.93% ～ 17.09%）
回収率: 93.67%（95%CI: 70.42% ～ 121.02%）
4馬番_diff_z
レース数: 1106
同率レース数: 193
的中率: 14.99%（95%CI: 12.93% ～ 17.18%）
回収率: 93.65%（95%CI: 70.00% ～ 121.06%）
4斤量_diff_rank
レース数: 1106
同率レース数: 193
的中率: 15.36%（95%CI: 13.29% ～ 17.54%）
回収率: 101.33%（95%CI: 76.70% ～ 130.03%）
4斤量_diff_rel
レース数: 1106
同率レース数: 193
的中率: 14.91%（95%CI: 12.84% ～ 17.09%）
回収率: 93.42%（95%CI: 69.72% ～ 120.80%）
4斤量_diff_z
レース数: 1106
同率レース数: 193
的中率: 14.92%（95%CI: 12.84% ～ 17.00%）
回収率: 93.37%（95%CI: 70.13% ～ 120.75%）
5後3F_diff_rank
レース数: 1106
同率レース数: 190
的中率: 14.92%（95%CI: 12.84% ～ 17.00%）
回収率: 93.28%（95%CI: 70.05% ～ 120.62%）
5後3F_diff_rel
レース数: 1106
同率レース数: 190
的中率: 14.46%（95%CI: 12.48% ～ 16.55%）
回収率: 92.02%（95%CI: 68.17% ～ 120.32%）
5後3F_diff_z
レース数: 1106
同率レース数: 190
的中率: 14.48%（95%CI: 12.39% ～ 16.55%）
回収率: 92.38%（95%CI: 68.80% ～ 119.93%）
5タイム_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.82%（95%CI: 12.75% ～ 16.91%）
回収率: 93.24%（95%CI: 69.60% ～ 120.44%）
5タイム_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.73%（95%CI: 12.66% ～ 16.82%）
回収率: 92.78%（95%CI: 69.87% ～ 120.00%）
5タイム_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.76%（95%CI: 12.75% ～ 16.91%）
回収率: 92.94%（95%CI: 69.86% ～ 120.16%）
5スピード指数_diff_rank
レース数: 1106
同率レース数: 190
的中率: 14.73%（95%CI: 12.66% ～ 16.82%）
回収率: 92.85%（95%CI: 69.40% ～ 120.70%）
5スピード指数_diff_rel
レース数: 1106
同率レース数: 190
的中率: 14.73%（95%CI: 12.66% ～ 16.91%）
回収率: 92.54%（95%CI: 68.79% ～ 120.25%）
5スピード指数_diff_z
レース数: 1106
同率レース数: 190
的中率: 14.72%（95%CI: 12.66% ～ 16.82%）
回収率: 92.92%（95%CI: 69.58% ～ 121.24%）
5馬体重_diff_rank
レース数: 1106
同率レース数: 190
的中率: 14.75%（95%CI: 12.66% ～ 16.91%）
回収率: 93.41%（95%CI: 69.41% ～ 120.76%）
5馬体重_diff_rel
レース数: 1106
同率レース数: 190
的中率: 14.92%（95%CI: 12.84% ～ 17.09%）
回収率: 93.05%（95%CI: 69.76% ～ 119.85%）
5馬体重_diff_z
レース数: 1106
同率レース数: 190
的中率: 14.93%（95%CI: 12.93% ～ 17.09%）
回収率: 93.17%（95%CI: 69.93% ～ 121.14%）
5コーナー通過順_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.90%（95%CI: 12.75% ～ 17.00%）
回収率: 93.41%（95%CI: 70.13% ～ 121.27%）
5コーナー通過順_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.56%（95%CI: 12.57% ～ 16.73%）
回収率: 92.40%（95%CI: 69.00% ～ 119.75%）
5コーナー通過順_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.56%（95%CI: 12.48% ～ 16.64%）
回収率: 92.29%（95%CI: 68.97% ～ 119.59%）
5馬番_diff_rank
レース数: 1106
同率レース数: 190
的中率: 14.83%（95%CI: 12.75% ～ 17.00%）
回収率: 93.44%（95%CI: 70.42% ～ 120.88%）
5馬番_diff_rel
レース数: 1106
同率レース数: 190
的中率: 14.65%（95%CI: 12.66% ～ 16.73%）
回収率: 92.48%（95%CI: 69.97% ～ 119.69%）
5馬番_diff_z
レース数: 1106
同率レース数: 190
的中率: 14.64%（95%CI: 12.57% ～ 16.82%）
回収率: 92.66%（95%CI: 69.08% ～ 119.77%）
5斤量_diff_rank
レース数: 1106
同率レース数: 191
的中率: 14.62%（95%CI: 12.57% ～ 16.73%）
回収率: 92.49%（95%CI: 68.95% ～ 119.88%）
5斤量_diff_rel
レース数: 1106
同率レース数: 191
的中率: 14.82%（95%CI: 12.75% ～ 17.00%）
回収率: 93.03%（95%CI: 69.95% ～ 121.28%）
5斤量_diff_z
レース数: 1106
同率レース数: 191
的中率: 14.81%（95%CI: 12.75% ～ 17.00%）
回収率: 93.16%（95%CI: 69.99% ～ 120.81%）
1_past_score_rank
レース数: 1106
同率レース数: 69
的中率: 13.56%（95%CI: 11.57% ～ 15.55%）
回収率: 91.41%（95%CI: 66.87% ～ 120.63%）
1_past_score_rel
レース数: 1106
同率レース数: 69
的中率: 14.65%（95%CI: 12.66% ～ 16.73%）
回収率: 86.66%（95%CI: 65.39% ～ 112.18%）
1_past_score_z
レース数: 1106
同率レース数: 69
的中率: 14.66%（95%CI: 12.57% ～ 16.73%）
回収率: 86.83%（95%CI: 65.33% ～ 112.17%）
2_past_score_rank
レース数: 1106
同率レース数: 181
的中率: 14.20%（95%CI: 12.21% ～ 16.27%）
回収率: 93.46%（95%CI: 69.35% ～ 122.80%）
2_past_score_rel
レース数: 1106
同率レース数: 181
的中率: 15.03%（95%CI: 13.02% ～ 17.18%）
回収率: 88.03%（95%CI: 66.15% ～ 114.39%）
2_past_score_z
レース数: 1106
同率レース数: 181
的中率: 15.02%（95%CI: 12.93% ～ 17.18%）
回収率: 87.95%（95%CI: 65.82% ～ 113.99%）
3_past_score_rank
レース数: 1106
同率レース数: 191
的中率: 14.20%（95%CI: 12.21% ～ 16.37%）
回収率: 87.84%（95%CI: 64.93% ～ 115.52%）
3_past_score_rel
レース数: 1106
同率レース数: 191
的中率: 15.19%（95%CI: 13.11% ～ 17.36%）
回収率: 88.38%（95%CI: 67.06% ～ 113.65%）
3_past_score_z
レース数: 1106
同率レース数: 191
的中率: 15.18%（95%CI: 13.11% ～ 17.27%）
回収率: 88.44%（95%CI: 66.95% ～ 113.97%）
4_past_score_rank
レース数: 1106
同率レース数: 193
的中率: 14.99%（95%CI: 12.93% ～ 17.09%）
回収率: 90.50%（95%CI: 68.35% ～ 116.94%）
4_past_score_rel
レース数: 1106
同率レース数: 193
的中率: 15.27%（95%CI: 13.20% ～ 17.36%）
回収率: 89.57%（95%CI: 67.90% ～ 115.05%）
4_past_score_z
レース数: 1106
同率レース数: 193
的中率: 15.27%（95%CI: 13.20% ～ 17.45%）
回収率: 89.75%（95%CI: 67.91% ～ 115.72%）
5_past_score_rank
レース数: 1106
同率レース数: 190
的中率: 14.92%（95%CI: 12.93% ～ 17.09%）
回収率: 88.60%（95%CI: 66.37% ～ 114.81%）
5_past_score_rel
レース数: 1106
同率レース数: 190
的中率: 14.92%（95%CI: 12.93% ～ 17.00%）
回収率: 88.59%（95%CI: 66.74% ～ 114.80%）
5_past_score_z
レース数: 1106
同率レース数: 190
的中率: 14.94%（95%CI: 12.84% ～ 17.09%）
回収率: 88.53%（95%CI: 66.59% ～ 115.48%）
past_score_mean_rank
レース数: 1106
同率レース数: 39
的中率: 13.48%（95%CI: 11.48% ～ 15.55%）
回収率: 97.24%（95%CI: 69.70% ～ 130.37%）
past_score_mean_rel
レース数: 1106
同率レース数: 39
的中率: 15.11%（95%CI: 13.02% ～ 17.27%）
回収率: 88.69%（95%CI: 66.85% ～ 114.12%）
past_score_mean_z
レース数: 1106
同率レース数: 39
的中率: 15.09%（95%CI: 13.02% ～ 17.27%）
回収率: 88.49%（95%CI: 66.56% ～ 115.15%）
past_score_max_rank
レース数: 1106
同率レース数: 39
的中率: 14.01%（95%CI: 12.02% ～ 16.09%）
回収率: 98.68%（95%CI: 71.92% ～ 130.71%）
past_score_max_rel
レース数: 1106
同率レース数: 39
的中率: 15.12%（95%CI: 13.02% ～ 17.27%）
回収率: 87.61%（95%CI: 66.08% ～ 113.61%）
past_score_max_z
レース数: 1106
同率レース数: 39
的中率: 15.10%（95%CI: 13.02% ～ 17.27%）
回収率: 87.41%（95%CI: 65.41% ～ 113.16%）
past_score_min_rank
レース数: 1106
同率レース数: 39
的中率: 13.56%（95%CI: 11.57% ～ 15.64%）
回収率: 92.93%（95%CI: 68.04% ～ 122.60%）
past_score_min_rel
レース数: 1106
同率レース数: 39
的中率: 15.19%（95%CI: 13.11% ～ 17.27%）
回収率: 88.57%（95%CI: 66.52% ～ 114.60%）
past_score_min_z
レース数: 1106
同率レース数: 39
的中率: 15.18%（95%CI: 13.11% ～ 17.36%）
回収率: 88.56%（95%CI: 66.72% ～ 114.70%）
past_score_sum_rank
レース数: 1106
同率レース数: 39
的中率: 13.38%（95%CI: 11.39% ～ 15.37%）
回収率: 86.51%（95%CI: 63.36% ～ 113.55%）
past_score_sum_rel
レース数: 1106
同率レース数: 39
的中率: 15.11%（95%CI: 13.02% ～ 17.27%）
回収率: 89.94%（95%CI: 67.91% ～ 116.64%）
past_score_sum_z
レース数: 1106
同率レース数: 39
的中率: 15.09%（95%CI: 13.02% ～ 17.18%）
回収率: 90.06%（95%CI: 67.76% ～ 116.74%）
past_score_ewm_rank
レース数: 1106
同率レース数: 204
的中率: 15.10%（95%CI: 13.02% ～ 17.27%）
回収率: 90.09%（95%CI: 68.26% ～ 116.67%）
past_score_ewm_rel
レース数: 1106
同率レース数: 204
的中率: 15.11%（95%CI: 13.02% ～ 17.18%）
回収率: 89.96%（95%CI: 67.81% ～ 116.27%）
past_score_ewm_z
レース数: 1106
同率レース数: 204
的中率: 15.09%（95%CI: 13.02% ～ 17.18%）
回収率: 89.80%（95%CI: 67.61% ～ 115.73%）
